ID ведомства из ФРГУ,Название ведомства,Код ОКАТО региона предоставления,Источник получения данных с оценками,Идентификатор источника получения данных,Идентификатор в ИАС МКГУ,ID услуги из ФРГУ,Название услуги,Дата получения услуги,Идентификатор оцениваемого критерия (показателя),Наименование оцениваемого критерия (показателя),Значение показателя,Единицы измерения оценки (показателя),Дата и время получения оценки,"Мнение получателя услуги, выраженное в текстовом комментарии"
10001737845,,,Телефонный центр,4,750485,10000011206,,2014-04-04 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2014-02-05 08:17:06 UTC,
10001737845,,,Телефонный центр,4,750486,10000011206,,2014-04-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2014-02-05 08:17:06 UTC,
10001737845,,,Телефонный центр,4,750487,10000011206,,2014-04-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-02-05 08:17:06 UTC,
10001737845,,,Телефонный центр,4,750488,10000011206,,2014-04-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2014-02-05 08:17:06 UTC,
10001737845,,,Телефонный центр,4,750489,10000011206,,2014-04-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2014-02-05 08:17:06 UTC,
22238,,,Телефонный центр,4,803402,10000011206,,2014-04-15 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-02-27 05:04:57 UTC,
22238,,,Телефонный центр,4,803403,10000011206,,2014-04-15 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2014-02-27 05:04:57 UTC,
22238,,,Телефонный центр,4,803404,10000011206,,2014-04-15 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-02-27 05:04:57 UTC,
22238,,,Телефонный центр,4,803405,10000011206,,2014-04-15 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2014-02-27 05:04:57 UTC,
22238,,,Телефонный центр,4,803406,10000011206,,2014-04-15 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-02-27 05:04:57 UTC,
13760,,,Телефонный центр,4,880894,10000011206,,2014-04-10 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2014-03-14 11:59:19 UTC,
13760,,,Телефонный центр,4,880895,10000011206,,2014-04-10 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,2,баллы,2014-03-14 11:59:19 UTC,
13760,,,Телефонный центр,4,880896,10000011206,,2014-04-10 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2014-03-14 11:59:19 UTC,
13760,,,Телефонный центр,4,880897,10000011206,,2014-04-10 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2014-03-14 11:59:19 UTC,
13760,,,Телефонный центр,4,880898,10000011206,,2014-04-10 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2014-03-14 11:59:19 UTC,
10001738955,,,Телефонный центр,4,920064,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2014-03-28 08:01:19 UTC,
10001738955,,,Телефонный центр,4,920065,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-03-28 08:01:19 UTC,
10001738955,,,Телефонный центр,4,920066,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",3,баллы,2014-03-28 08:01:19 UTC,
10001738955,,,Телефонный центр,4,920067,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",2,баллы,2014-03-28 08:01:19 UTC,
10001738955,,,Телефонный центр,4,920068,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2014-03-28 08:01:19 UTC,
10001737721,,,Телефонный центр,4,920766,10000013628,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2014-03-28 08:02:35 UTC,
10001737721,,,Телефонный центр,4,920767,10000013628,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,2,баллы,2014-03-28 08:02:35 UTC,
10001737721,,,Телефонный центр,4,920768,10000013628,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2014-03-28 08:02:35 UTC,
10001737721,,,Телефонный центр,4,920769,10000013628,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2014-03-28 08:02:35 UTC,
10001737721,,,Телефонный центр,4,920770,10000013628,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,3,баллы,2014-03-28 08:02:36 UTC,
10001744045,,,Телефонный центр,4,921778,10000011206,,2014-04-03 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2014-03-28 10:58:42 UTC,
10001744045,,,Телефонный центр,4,921779,10000011206,,2014-04-03 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-03-28 10:58:42 UTC,
10001744045,,,Телефонный центр,4,921780,10000011206,,2014-04-03 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2014-03-28 10:58:43 UTC,
10001744045,,,Телефонный центр,4,921781,10000011206,,2014-04-03 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2014-03-28 10:58:43 UTC,
10001744045,,,Телефонный центр,4,921782,10000011206,,2014-04-03 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2014-03-28 10:58:43 UTC,
10001737077,,,Телефонный центр,4,924574,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2014-03-30 15:53:16 UTC,
10001737077,,,Телефонный центр,4,924575,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2014-03-30 15:53:16 UTC,
10001737077,,,Телефонный центр,4,924576,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2014-03-30 15:53:16 UTC,
10001737077,,,Телефонный центр,4,924577,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2014-03-30 15:53:16 UTC,
10001737077,,,Телефонный центр,4,924578,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2014-03-30 15:53:16 UTC,
10001737417,,,Телефонный центр,4,926589,10000013633,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-30 22:46:26 UTC,
10001737417,,,Телефонный центр,4,926590,10000013633,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2014-03-30 22:46:26 UTC,
10001737417,,,Телефонный центр,4,926591,10000013633,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",2,баллы,2014-03-30 22:46:26 UTC,
10001737417,,,Телефонный центр,4,926592,10000013633,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2014-03-30 22:46:27 UTC,
10001737417,,,Телефонный центр,4,926593,10000013633,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2014-03-30 22:46:27 UTC,
10001749154,,,Телефонный центр,4,926852,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2014-03-31 07:29:59 UTC,
10001749154,,,Телефонный центр,4,926855,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2014-03-31 07:30:00 UTC,
10001749154,,,Телефонный центр,4,926857,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2014-03-31 07:30:00 UTC,
10001749154,,,Телефонный центр,4,926859,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2014-03-31 07:30:00 UTC,
10001749154,,,Телефонный центр,4,926861,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2014-03-31 07:30:00 UTC,
10001739935,,,Телефонный центр,4,927124,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2014-03-31 07:30:09 UTC,
10001739935,,,Телефонный центр,4,927127,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-03-31 07:30:09 UTC,
10001739935,,,Телефонный центр,4,927130,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2014-03-31 07:30:09 UTC,
10001739935,,,Телефонный центр,4,927133,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2014-03-31 07:30:09 UTC,
10001739935,,,Телефонный центр,4,927135,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2014-03-31 07:30:09 UTC,
10001744141,,,Телефонный центр,4,927525,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-31 07:30:23 UTC,
10001744141,,,Телефонный центр,4,927528,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2014-03-31 07:30:23 UTC,
10001744141,,,Телефонный центр,4,927532,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-03-31 07:30:23 UTC,
10001744141,,,Телефонный центр,4,927535,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2014-03-31 07:30:23 UTC,
10001744141,,,Телефонный центр,4,927539,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-03-31 07:30:23 UTC,
10002368243,,,Телефонный центр,4,928251,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-31 08:56:40 UTC,
10002368243,,,Телефонный центр,4,928252,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2014-03-31 08:56:40 UTC,
10002368243,,,Телефонный центр,4,928253,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-03-31 08:56:40 UTC,
10002368243,,,Телефонный центр,4,928254,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2014-03-31 08:56:40 UTC,
10002368243,,,Телефонный центр,4,928255,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2014-03-31 08:56:40 UTC,
10001744029,,,Телефонный центр,4,928263,10000012269,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-31 09:12:48 UTC,
10001744029,,,Телефонный центр,4,928264,10000012269,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2014-03-31 09:12:48 UTC,
10001744029,,,Телефонный центр,4,928265,10000012269,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",2,баллы,2014-03-31 09:12:48 UTC,
10001744029,,,Телефонный центр,4,928266,10000012269,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2014-03-31 09:12:48 UTC,
10001744029,,,Телефонный центр,4,928267,10000012269,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,3,баллы,2014-03-31 09:12:48 UTC,
10001744157,,,Телефонный центр,4,929191,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-31 11:22:05 UTC,
10001744157,,,Телефонный центр,4,929192,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-03-31 11:22:05 UTC,
10001744157,,,Телефонный центр,4,929193,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2014-03-31 11:22:05 UTC,
10001744157,,,Телефонный центр,4,929194,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2014-03-31 11:22:05 UTC,
10001744157,,,Телефонный центр,4,929195,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2014-03-31 11:22:05 UTC,
10001737777,,,Телефонный центр,4,929588,10000012269,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-31 13:15:40 UTC,
10001737777,,,Телефонный центр,4,929589,10000012269,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-03-31 13:15:41 UTC,
10001737777,,,Телефонный центр,4,929590,10000012269,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2014-03-31 13:15:41 UTC,
10001737777,,,Телефонный центр,4,929591,10000012269,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2014-03-31 13:15:41 UTC,
10001737777,,,Телефонный центр,4,929592,10000012269,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-03-31 13:15:41 UTC,
10001737709,,,Телефонный центр,4,929649,10000013628,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-31 13:15:47 UTC,
10001737709,,,Телефонный центр,4,929650,10000013628,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-03-31 13:15:47 UTC,
10001737709,,,Телефонный центр,4,929651,10000013628,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2014-03-31 13:15:47 UTC,
10001737709,,,Телефонный центр,4,929652,10000013628,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2014-03-31 13:15:47 UTC,
10001737709,,,Телефонный центр,4,929653,10000013628,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-03-31 13:15:47 UTC,
10001738719,,,Телефонный центр,4,929758,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2014-03-31 13:15:58 UTC,
10001738719,,,Телефонный центр,4,929759,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2014-03-31 13:15:58 UTC,
10001738719,,,Телефонный центр,4,929760,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2014-03-31 13:15:58 UTC,
10001738719,,,Телефонный центр,4,929761,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2014-03-31 13:15:58 UTC,
10001738719,,,Телефонный центр,4,929762,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2014-03-31 13:15:58 UTC,
10001741488,,,Телефонный центр,4,929812,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2014-03-31 13:16:02 UTC,
10001741488,,,Телефонный центр,4,929813,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2014-03-31 13:16:03 UTC,
10001741488,,,Телефонный центр,4,929814,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2014-03-31 13:16:03 UTC,
10001741488,,,Телефонный центр,4,929815,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",2,баллы,2014-03-31 13:16:03 UTC,
10001741488,,,Телефонный центр,4,929816,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,2,баллы,2014-03-31 13:16:03 UTC,
10001740750,,,Телефонный центр,4,929908,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,2,баллы,2014-03-31 13:16:13 UTC,
10001740750,,,Телефонный центр,4,929909,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,2,баллы,2014-03-31 13:16:13 UTC,
10001740750,,,Телефонный центр,4,929910,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-03-31 13:16:13 UTC,
10001740750,,,Телефонный центр,4,929911,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2014-03-31 13:16:13 UTC,
10001740750,,,Телефонный центр,4,929912,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2014-03-31 13:16:13 UTC,
10001739523,,,Телефонный центр,4,929914,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2014-03-31 13:16:13 UTC,
10001739523,,,Телефонный центр,4,929915,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2014-03-31 13:16:13 UTC,
10001739523,,,Телефонный центр,4,929916,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2014-03-31 13:16:13 UTC,
10001739523,,,Телефонный центр,4,929917,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2014-03-31 13:16:14 UTC,
10001739523,,,Телефонный центр,4,929918,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2014-03-31 13:16:14 UTC,
10001737857,,,Телефонный центр,4,929980,10000012269,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-31 13:16:20 UTC,
10001737857,,,Телефонный центр,4,929981,10000012269,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-03-31 13:16:20 UTC,
10001737857,,,Телефонный центр,4,929982,10000012269,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",3,баллы,2014-03-31 13:16:20 UTC,
10001737857,,,Телефонный центр,4,929983,10000012269,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2014-03-31 13:16:20 UTC,
10001737857,,,Телефонный центр,4,929984,10000012269,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-03-31 13:16:20 UTC,
10001737705,,,Телефонный центр,4,929986,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2014-03-31 13:16:21 UTC,
10001737705,,,Телефонный центр,4,929987,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2014-03-31 13:16:21 UTC,
10001737705,,,Телефонный центр,4,929988,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",3,баллы,2014-03-31 13:16:21 UTC,
10001737705,,,Телефонный центр,4,929989,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2014-03-31 13:16:21 UTC,
10001737705,,,Телефонный центр,4,929990,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2014-03-31 13:16:21 UTC,
10001752570,,,Телефонный центр,4,930088,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-31 13:16:31 UTC,
10001752570,,,Телефонный центр,4,930089,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-03-31 13:16:31 UTC,
10001752570,,,Телефонный центр,4,930090,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",3,баллы,2014-03-31 13:16:31 UTC,
10001752570,,,Телефонный центр,4,930091,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2014-03-31 13:16:31 UTC,
10001752570,,,Телефонный центр,4,930092,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2014-03-31 13:16:31 UTC,
13572,,,Телефонный центр,4,930244,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-31 13:16:50 UTC,
13572,,,Телефонный центр,4,930245,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2014-03-31 13:16:50 UTC,
13572,,,Телефонный центр,4,930246,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2014-03-31 13:16:50 UTC,
13572,,,Телефонный центр,4,930247,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",2,баллы,2014-03-31 13:16:50 UTC,
13572,,,Телефонный центр,4,930248,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-03-31 13:16:50 UTC,
10001747388,,,Телефонный центр,4,930250,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2014-03-31 13:16:50 UTC,
10001747388,,,Телефонный центр,4,930251,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,2,баллы,2014-03-31 13:16:51 UTC,
10001747388,,,Телефонный центр,4,930252,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-03-31 13:16:51 UTC,
10001747388,,,Телефонный центр,4,930253,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2014-03-31 13:16:51 UTC,
10001747388,,,Телефонный центр,4,930254,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2014-03-31 13:16:51 UTC,
10001738719,,,Телефонный центр,4,930646,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2014-03-31 13:17:30 UTC,
10001738719,,,Телефонный центр,4,930647,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2014-03-31 13:17:30 UTC,
10001738719,,,Телефонный центр,4,930648,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-03-31 13:17:30 UTC,
10001738719,,,Телефонный центр,4,930649,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2014-03-31 13:17:30 UTC,
10001738719,,,Телефонный центр,4,930650,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,3,баллы,2014-03-31 13:17:30 UTC,
10001744273,,,Телефонный центр,4,930676,10000012269,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2014-03-31 13:17:33 UTC,
10001744273,,,Телефонный центр,4,930677,10000012269,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-03-31 13:17:33 UTC,
10001744273,,,Телефонный центр,4,930678,10000012269,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-03-31 13:17:33 UTC,
10001744273,,,Телефонный центр,4,930679,10000012269,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2014-03-31 13:17:33 UTC,
10001744273,,,Телефонный центр,4,930680,10000012269,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2014-03-31 13:17:33 UTC,
10001751503,,,Телефонный центр,4,930754,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2014-03-31 13:17:41 UTC,
10001751503,,,Телефонный центр,4,930755,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2014-03-31 13:17:41 UTC,
10001751503,,,Телефонный центр,4,930756,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-03-31 13:17:41 UTC,
10001751503,,,Телефонный центр,4,930757,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2014-03-31 13:17:41 UTC,
10001751503,,,Телефонный центр,4,930758,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2014-03-31 13:17:41 UTC,
10001743957,,,Телефонный центр,4,930874,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-31 13:17:54 UTC,
10001743957,,,Телефонный центр,4,930875,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2014-03-31 13:17:54 UTC,
10001743957,,,Телефонный центр,4,930876,10000011206,,2014-04-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2014-03-31 13:17:54 UTC,
10001743957,,,Телефонный центр,4,930877,10000011206,,2014-04-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2014-03-31 13:17:54 UTC,
10001743957,,,Телефонный центр,4,930878,10000011206,,2014-04-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-03-31 13:17:54 UTC,
10001755212,,,Телефонный центр,4,930892,10000011206,,2014-04-01 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2014-03-31 13:32:10 UTC,
10001755212,,,Телефонный центр,4,930893,10000011206,,2014-04-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2014-03-31 13:32:10 UTC,
