ID ведомства из ФРГУ,Название ведомства,Код ОКАТО региона предоставления,Источник получения данных с оценками,Идентификатор источника получения данных,Идентификатор в ИАС МКГУ,ID услуги из ФРГУ,Название услуги,Дата получения услуги,Идентификатор оцениваемого критерия (показателя),Наименование оцениваемого критерия (показателя),Значение показателя,Единицы измерения оценки (показателя),Дата и время получения оценки,"Мнение получателя услуги, выраженное в текстовом комментарии"
10000001022,Федеральная миграционная служба,,Виджеты,3,839780,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-03-07 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,2,баллы,2014-03-07 14:20:42 UTC," При оформлении загран паспорта нового поколения Столкнулся с хамством, не желанием сотрудников отвечать на волнующие  меня вопросы. Отсутствие анкет, длинные очереди, хотя приходил в назначенное время, отсутствие начальника на рабочем месте. И наконец - задержка паспорта без уважительных на то причин."
10000001022,Федеральная миграционная служба,,Виджеты,3,839781,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-03-07 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",2,баллы,2014-03-07 14:20:43 UTC," При оформлении загран паспорта нового поколения Столкнулся с хамством, не желанием сотрудников отвечать на волнующие  меня вопросы. Отсутствие анкет, длинные очереди, хотя приходил в назначенное время, отсутствие начальника на рабочем месте. И наконец - задержка паспорта без уважительных на то причин."
10000001022,Федеральная миграционная служба,,Виджеты,3,839782,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-03-07 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",2,баллы,2014-03-07 14:20:44 UTC," При оформлении загран паспорта нового поколения Столкнулся с хамством, не желанием сотрудников отвечать на волнующие  меня вопросы. Отсутствие анкет, длинные очереди, хотя приходил в назначенное время, отсутствие начальника на рабочем месте. И наконец - задержка паспорта без уважительных на то причин."
10000001022,Федеральная миграционная служба,,Виджеты,3,839783,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-03-07 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,2,баллы,2014-03-07 14:20:44 UTC," При оформлении загран паспорта нового поколения Столкнулся с хамством, не желанием сотрудников отвечать на волнующие  меня вопросы. Отсутствие анкет, длинные очереди, хотя приходил в назначенное время, отсутствие начальника на рабочем месте. И наконец - задержка паспорта без уважительных на то причин."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,839784,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-05 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2014-03-07 14:28:06 UTC,"Хочу сказать огромное спасибо руководству и всем сотрудникам МРЭО ГИБДД МВД по КБР №3 г.Прохладного. Я жительница г.Нарткалы, но тем не менее, по совету знакомых решила обратиться именно в МРЭО г. Прохладного. 05.03.2014, по прибытию в указанное учреждение, я убедилась в словах знакомых и родственников. Так как у меня мало опыта в проведениях операции по постановке или снятии машины с учета, я обратилась к инспектору, которые находился в зале приема заявлений и выдачи номеров. Указанный инспектор, имени и фамилии которого я не запомнила, очень вежливо и доступно объяснил порядок моих дальнейших действий по постановке моей машины на учет. Я была приятно удивлена, в течении 30 минут мою машину поставили на учет и выдали номера. После постановки моей машины на учет, я зашла к начальнику указанного учреждения Гервик В.П., поблагодарила его за добросовестное отношение подчиненных сотрудников к службе. После того, как я сама убедилась в компетентности и ответственном отношении к службе сотрудников МРЭО г.Прохладного, теперь и я буду рекомендовать всем своим знакомым и родственникам обращаться в МРЭО №3 г. Прохладного.

С уважением и благодарностью, 

Броева М.П.                   "
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,839785,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-05 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2014-03-07 14:28:06 UTC,"Хочу сказать огромное спасибо руководству и всем сотрудникам МРЭО ГИБДД МВД по КБР №3 г.Прохладного. Я жительница г.Нарткалы, но тем не менее, по совету знакомых решила обратиться именно в МРЭО г. Прохладного. 05.03.2014, по прибытию в указанное учреждение, я убедилась в словах знакомых и родственников. Так как у меня мало опыта в проведениях операции по постановке или снятии машины с учета, я обратилась к инспектору, которые находился в зале приема заявлений и выдачи номеров. Указанный инспектор, имени и фамилии которого я не запомнила, очень вежливо и доступно объяснил порядок моих дальнейших действий по постановке моей машины на учет. Я была приятно удивлена, в течении 30 минут мою машину поставили на учет и выдали номера. После постановки моей машины на учет, я зашла к начальнику указанного учреждения Гервик В.П., поблагодарила его за добросовестное отношение подчиненных сотрудников к службе. После того, как я сама убедилась в компетентности и ответственном отношении к службе сотрудников МРЭО г.Прохладного, теперь и я буду рекомендовать всем своим знакомым и родственникам обращаться в МРЭО №3 г. Прохладного.

С уважением и благодарностью, 

Броева М.П.                   "
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,839786,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-05 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-03-07 14:28:06 UTC,"Хочу сказать огромное спасибо руководству и всем сотрудникам МРЭО ГИБДД МВД по КБР №3 г.Прохладного. Я жительница г.Нарткалы, но тем не менее, по совету знакомых решила обратиться именно в МРЭО г. Прохладного. 05.03.2014, по прибытию в указанное учреждение, я убедилась в словах знакомых и родственников. Так как у меня мало опыта в проведениях операции по постановке или снятии машины с учета, я обратилась к инспектору, которые находился в зале приема заявлений и выдачи номеров. Указанный инспектор, имени и фамилии которого я не запомнила, очень вежливо и доступно объяснил порядок моих дальнейших действий по постановке моей машины на учет. Я была приятно удивлена, в течении 30 минут мою машину поставили на учет и выдали номера. После постановки моей машины на учет, я зашла к начальнику указанного учреждения Гервик В.П., поблагодарила его за добросовестное отношение подчиненных сотрудников к службе. После того, как я сама убедилась в компетентности и ответственном отношении к службе сотрудников МРЭО г.Прохладного, теперь и я буду рекомендовать всем своим знакомым и родственникам обращаться в МРЭО №3 г. Прохладного.

С уважением и благодарностью, 

Броева М.П.                   "
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,839787,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-05 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2014-03-07 14:28:06 UTC,"Хочу сказать огромное спасибо руководству и всем сотрудникам МРЭО ГИБДД МВД по КБР №3 г.Прохладного. Я жительница г.Нарткалы, но тем не менее, по совету знакомых решила обратиться именно в МРЭО г. Прохладного. 05.03.2014, по прибытию в указанное учреждение, я убедилась в словах знакомых и родственников. Так как у меня мало опыта в проведениях операции по постановке или снятии машины с учета, я обратилась к инспектору, которые находился в зале приема заявлений и выдачи номеров. Указанный инспектор, имени и фамилии которого я не запомнила, очень вежливо и доступно объяснил порядок моих дальнейших действий по постановке моей машины на учет. Я была приятно удивлена, в течении 30 минут мою машину поставили на учет и выдали номера. После постановки моей машины на учет, я зашла к начальнику указанного учреждения Гервик В.П., поблагодарила его за добросовестное отношение подчиненных сотрудников к службе. После того, как я сама убедилась в компетентности и ответственном отношении к службе сотрудников МРЭО г.Прохладного, теперь и я буду рекомендовать всем своим знакомым и родственникам обращаться в МРЭО №3 г. Прохладного.

С уважением и благодарностью, 

Броева М.П.                   "
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,839788,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-05 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2014-03-07 14:28:07 UTC,"Хочу сказать огромное спасибо руководству и всем сотрудникам МРЭО ГИБДД МВД по КБР №3 г.Прохладного. Я жительница г.Нарткалы, но тем не менее, по совету знакомых решила обратиться именно в МРЭО г. Прохладного. 05.03.2014, по прибытию в указанное учреждение, я убедилась в словах знакомых и родственников. Так как у меня мало опыта в проведениях операции по постановке или снятии машины с учета, я обратилась к инспектору, которые находился в зале приема заявлений и выдачи номеров. Указанный инспектор, имени и фамилии которого я не запомнила, очень вежливо и доступно объяснил порядок моих дальнейших действий по постановке моей машины на учет. Я была приятно удивлена, в течении 30 минут мою машину поставили на учет и выдали номера. После постановки моей машины на учет, я зашла к начальнику указанного учреждения Гервик В.П., поблагодарила его за добросовестное отношение подчиненных сотрудников к службе. После того, как я сама убедилась в компетентности и ответственном отношении к службе сотрудников МРЭО г.Прохладного, теперь и я буду рекомендовать всем своим знакомым и родственникам обращаться в МРЭО №3 г. Прохладного.

С уважением и благодарностью, 

Броева М.П.                   "
10000001022,Федеральная миграционная служба,,Виджеты,3,839789,10000000611,"Выдача, замена паспорта гражданина Российской Федерации, удостоверяющего личность гражданина Российской Федерации на территории Российской Федерации",2014-03-07 00:00:00 UTC,9,Время предоставления государственной услуги,2,баллы,2014-03-07 14:37:21 UTC,"31 января 2014 года мною были поданы документы для оформления загранпаспорта нового образца в УФМС город Мурманск ул.Достоевского дом 27. Прошло уже более месяца, паспорт я так и не получил.Работаю на судне. Через 10 дней ехать на работу. Что делать? Готовность паспорта обещали через 30 суток. 07.03.2014 года."
10000001022,Федеральная миграционная служба,,Виджеты,3,839790,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-03-07 00:00:00 UTC,9,Время предоставления государственной услуги,2,баллы,2014-03-07 14:48:34 UTC,"31.01.2014 года подал документы в УФМС города Мурманска ул. Достоевского дом 27 на оформление загранпаспорта нового образца. Прошло более месяца, паспорт не готов. Работаю на рыболовном судне. Через 10 дней ехать на работу. Что делать? Готовность паспорта обещали через 30 суток."
10000001022,Федеральная миграционная служба,,Виджеты,3,839791,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-03-07 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-08 15:49:12 UTC,"Приглашают на фотографирование с грудным ребенком в пятницу, когда в этот день приходит народ, который не успел или не захотел прийти в назначенный ему день. Итого 1,5 часа в очереди... Ни один телефон указанный, как справочный не отвечает! Приморский УФМС СПб.  "
10000001022,Федеральная миграционная служба,,Виджеты,3,839792,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-03-07 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-03-08 15:49:13 UTC,"Приглашают на фотографирование с грудным ребенком в пятницу, когда в этот день приходит народ, который не успел или не захотел прийти в назначенный ему день. Итого 1,5 часа в очереди... Ни один телефон указанный, как справочный не отвечает! Приморский УФМС СПб.  "
10000001022,Федеральная миграционная служба,,Виджеты,3,839793,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-03-07 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2014-03-08 15:49:13 UTC,"Приглашают на фотографирование с грудным ребенком в пятницу, когда в этот день приходит народ, который не успел или не захотел прийти в назначенный ему день. Итого 1,5 часа в очереди... Ни один телефон указанный, как справочный не отвечает! Приморский УФМС СПб.  "
10000001022,Федеральная миграционная служба,,Виджеты,3,839794,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-03-07 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2014-03-08 15:49:13 UTC,"Приглашают на фотографирование с грудным ребенком в пятницу, когда в этот день приходит народ, который не успел или не захотел прийти в назначенный ему день. Итого 1,5 часа в очереди... Ни один телефон указанный, как справочный не отвечает! Приморский УФМС СПб.  "
10000001022,Федеральная миграционная служба,,Виджеты,3,839795,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-03-07 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-03-08 15:49:13 UTC,"Приглашают на фотографирование с грудным ребенком в пятницу, когда в этот день приходит народ, который не успел или не захотел прийти в назначенный ему день. Итого 1,5 часа в очереди... Ни один телефон указанный, как справочный не отвечает! Приморский УФМС СПб.  "
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,839803,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-09 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2014-03-09 15:41:06 UTC,"Понравились комфортные условия в помещении, в котором была предоставлена государственная услуга, а так же короткосрочность ожидания в очереди при получении государственных услуг."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,839804,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-09 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2014-03-09 15:41:06 UTC,"Понравились комфортные условия в помещении, в котором была предоставлена государственная услуга, а так же короткосрочность ожидания в очереди при получении государственных услуг."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,839805,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-09 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-03-09 15:41:06 UTC,"Понравились комфортные условия в помещении, в котором была предоставлена государственная услуга, а так же короткосрочность ожидания в очереди при получении государственных услуг."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,839806,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-09 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2014-03-09 15:41:06 UTC,"Понравились комфортные условия в помещении, в котором была предоставлена государственная услуга, а так же короткосрочность ожидания в очереди при получении государственных услуг."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,839807,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-09 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2014-03-09 15:41:07 UTC,"Понравились комфортные условия в помещении, в котором была предоставлена государственная услуга, а так же короткосрочность ожидания в очереди при получении государственных услуг."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,839808,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-01 00:00:00 UTC,36,Доступность информации о порядке предоставления государственной услуги,4,баллы,2014-03-10 12:58:13 UTC,"Выражаю благодарность сотрудникам РЭО ГИБДД г.Новокузнецка. Пришел с женой поменять в/у в связи со сроком давности. В окне, товарищ капитан принял документы, сразу посмотрев, сделал замечания на ошибки, на месте вместе с ним подкорректировав. и через пол часа, у жены на руках были новое водительское удостоверение. удивило, даже то, что в окнах не было очередей!!! это радует!!! Спасибо ВАМ!"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,839809,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-01 00:00:00 UTC,37,"Время ожидания ответа на подачу заявления, время предоставления государственной услуги",5,баллы,2014-03-10 12:58:14 UTC,"Выражаю благодарность сотрудникам РЭО ГИБДД г.Новокузнецка. Пришел с женой поменять в/у в связи со сроком давности. В окне, товарищ капитан принял документы, сразу посмотрев, сделал замечания на ошибки, на месте вместе с ним подкорректировав. и через пол часа, у жены на руках были новое водительское удостоверение. удивило, даже то, что в окнах не было очередей!!! это радует!!! Спасибо ВАМ!"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,839810,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-01 00:00:00 UTC,38,"Удобство процедур предоставления государственной услуги, включая процедуры и доступность информации при подаче заявления, записи на прием, подачи заявления, оплаты обязательных платежей, информирования заявителя о ходе предоставления госуслуги",5,баллы,2014-03-10 12:58:14 UTC,"Выражаю благодарность сотрудникам РЭО ГИБДД г.Новокузнецка. Пришел с женой поменять в/у в связи со сроком давности. В окне, товарищ капитан принял документы, сразу посмотрев, сделал замечания на ошибки, на месте вместе с ним подкорректировав. и через пол часа, у жены на руках были новое водительское удостоверение. удивило, даже то, что в окнах не было очередей!!! это радует!!! Спасибо ВАМ!"
10000001022,Федеральная миграционная служба,,Виджеты,3,842454,10000016128,Выдача иностранным гражданам и лицам без гражданства вида на жительство в Российской Федерации,2014-03-11 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-11 10:12:56 UTC,Никто не снимает трубку в рабочее время!
10000001022,Федеральная миграционная служба,,Виджеты,3,842455,10000016128,Выдача иностранным гражданам и лицам без гражданства вида на жительство в Российской Федерации,2014-03-11 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-03-11 10:12:56 UTC,Никто не снимает трубку в рабочее время!
10000001022,Федеральная миграционная служба,,Виджеты,3,842456,10000016128,Выдача иностранным гражданам и лицам без гражданства вида на жительство в Российской Федерации,2014-03-11 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2014-03-11 10:12:56 UTC,Никто не снимает трубку в рабочее время!
10000001022,Федеральная миграционная служба,,Виджеты,3,842457,10000016128,Выдача иностранным гражданам и лицам без гражданства вида на жительство в Российской Федерации,2014-03-11 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2014-03-11 10:12:56 UTC,Никто не снимает трубку в рабочее время!
10000001022,Федеральная миграционная служба,,Виджеты,3,842458,10000016128,Выдача иностранным гражданам и лицам без гражданства вида на жительство в Российской Федерации,2014-03-11 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-03-11 10:12:56 UTC,Никто не снимает трубку в рабочее время!
10000001022,Федеральная миграционная служба,,Виджеты,3,842683,10000002951,Выдача иностранным гражданам и лицам без гражданства разрешения на временное проживание в Российской Федерации ,2014-03-01 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-11 13:07:58 UTC,"Добрый день.Прошу рассмотреть мою жалобу.Я гражданка России.Мой муж гражданин Украины.Также мы имеем общего ребенка гражданина России.Хотели сделать мужу разрешение на временное проживание.Обратились по месту проживания (город Рязань).Начну по очереди.Во первых на сайте дают не полный список документов который необходим для получения разрешения.Для того чтобы узнать список нужно было ездить целых две недели чтобы хотя бы зайти внутрь УФМС и увидеть реальный список.А самое главное это то что зайти просто напросто невозможно,на улице стоит около 100-150 человек выходцев из стран ближнего зарубежья( Таджикистан-Узбекистан).Для того чтобы попасть нужно приезжать за день до этого в 1-2 часа ночи и записываться в список очереди, и это не факт что даже после этого вы зайдете, так как два раза подряд в руки охранника люди за ""мзду"" подсовывали посторонние списки в которых одни граждане ( Таджикистан-Узбекистан)и уже не зайти.На двери написано что возможен прием по предварительной записи,но на звонки некто не отвечает.Также люди в очереди постоянно дерутся,прям как на войне.Прошу разобраться с этой проблемой."
10000001022,Федеральная миграционная служба,,Виджеты,3,842684,10000002951,Выдача иностранным гражданам и лицам без гражданства разрешения на временное проживание в Российской Федерации ,2014-03-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-03-11 13:07:58 UTC,"Добрый день.Прошу рассмотреть мою жалобу.Я гражданка России.Мой муж гражданин Украины.Также мы имеем общего ребенка гражданина России.Хотели сделать мужу разрешение на временное проживание.Обратились по месту проживания (город Рязань).Начну по очереди.Во первых на сайте дают не полный список документов который необходим для получения разрешения.Для того чтобы узнать список нужно было ездить целых две недели чтобы хотя бы зайти внутрь УФМС и увидеть реальный список.А самое главное это то что зайти просто напросто невозможно,на улице стоит около 100-150 человек выходцев из стран ближнего зарубежья( Таджикистан-Узбекистан).Для того чтобы попасть нужно приезжать за день до этого в 1-2 часа ночи и записываться в список очереди, и это не факт что даже после этого вы зайдете, так как два раза подряд в руки охранника люди за ""мзду"" подсовывали посторонние списки в которых одни граждане ( Таджикистан-Узбекистан)и уже не зайти.На двери написано что возможен прием по предварительной записи,но на звонки некто не отвечает.Также люди в очереди постоянно дерутся,прям как на войне.Прошу разобраться с этой проблемой."
