ID ведомства из ФРГУ,Название ведомства,Код ОКАТО региона предоставления,Источник получения данных с оценками,Идентификатор источника получения данных,Идентификатор в ИАС МКГУ,ID услуги из ФРГУ,Название услуги,Дата получения услуги,Идентификатор оцениваемого критерия (показателя),Наименование оцениваемого критерия (показателя),Значение показателя,Единицы измерения оценки (показателя),Дата и время получения оценки,"Мнение получателя услуги, выраженное в текстовом комментарии"
10001740897,,,Телефонный центр,4,474830,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2013-10-31 10:33:48 UTC,
10001740897,,,Телефонный центр,4,474831,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2013-10-31 10:33:48 UTC,
10001740897,,,Телефонный центр,4,474832,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2013-10-31 10:33:48 UTC,
10001740897,,,Телефонный центр,4,474833,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2013-10-31 10:33:48 UTC,
10001740897,,,Телефонный центр,4,474834,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2013-10-31 10:33:48 UTC,
10001744149,,,Телефонный центр,4,474837,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2013-10-31 10:33:49 UTC,
10001744149,,,Телефонный центр,4,474838,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-10-31 10:33:49 UTC,
10001744149,,,Телефонный центр,4,474839,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2013-10-31 10:33:49 UTC,
10001744149,,,Телефонный центр,4,474840,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,2,баллы,2013-10-31 10:33:49 UTC,
7199,,,Телефонный центр,4,475102,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2013-10-31 10:34:36 UTC,
7199,,,Телефонный центр,4,475103,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2013-10-31 10:34:36 UTC,
7199,,,Телефонный центр,4,475104,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-10-31 10:34:36 UTC,
7199,,,Телефонный центр,4,475105,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-10-31 10:34:36 UTC,
7199,,,Телефонный центр,4,475106,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-10-31 10:34:36 UTC,
10001752534,,,Телефонный центр,4,479176,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-10-31 10:50:02 UTC,
10001752534,,,Телефонный центр,4,479178,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-10-31 10:50:02 UTC,
10001752534,,,Телефонный центр,4,479180,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-10-31 10:50:02 UTC,
10001752534,,,Телефонный центр,4,479181,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2013-10-31 10:50:02 UTC,
10001752534,,,Телефонный центр,4,479182,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-10-31 10:50:02 UTC,
10001744221,,,Телефонный центр,4,480210,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2013-10-31 11:06:32 UTC,
10001744221,,,Телефонный центр,4,480211,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2013-10-31 11:06:32 UTC,
10001744221,,,Телефонный центр,4,480212,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",3,баллы,2013-10-31 11:06:32 UTC,
10001744221,,,Телефонный центр,4,480213,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",2,баллы,2013-10-31 11:06:32 UTC,
10001744221,,,Телефонный центр,4,480214,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,2,баллы,2013-10-31 11:06:32 UTC,
10001744269,,,Телефонный центр,4,480427,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2013-10-31 11:07:06 UTC,
10001744269,,,Телефонный центр,4,480428,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-10-31 11:07:07 UTC,
10001744269,,,Телефонный центр,4,480429,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2013-10-31 11:07:07 UTC,
10001744269,,,Телефонный центр,4,480430,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-10-31 11:07:07 UTC,
10001744269,,,Телефонный центр,4,480431,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2013-10-31 11:07:07 UTC,
10001737669,,,Телефонный центр,4,480602,10000012269,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2013-10-31 11:07:33 UTC,
10001737669,,,Телефонный центр,4,480603,10000012269,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,2,баллы,2013-10-31 11:07:33 UTC,
10001737669,,,Телефонный центр,4,480604,10000012269,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",2,баллы,2013-10-31 11:07:33 UTC,
10001737669,,,Телефонный центр,4,480605,10000012269,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",2,баллы,2013-10-31 11:07:33 UTC,
10001737669,,,Телефонный центр,4,480606,10000012269,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,3,баллы,2013-10-31 11:07:33 UTC,
10001752024,,,Телефонный центр,4,480658,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2013-10-31 11:07:41 UTC,
10001752024,,,Телефонный центр,4,480659,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2013-10-31 11:07:41 UTC,
10001752024,,,Телефонный центр,4,480660,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-10-31 11:07:42 UTC,
10001752024,,,Телефонный центр,4,480661,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2013-10-31 11:07:42 UTC,
10001752024,,,Телефонный центр,4,480662,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-10-31 11:07:42 UTC,
13572,,,Телефонный центр,4,481075,10000012269,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-10-31 11:08:39 UTC,
13572,,,Телефонный центр,4,481076,10000012269,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2013-10-31 11:08:39 UTC,
13572,,,Телефонный центр,4,481077,10000012269,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-10-31 11:08:39 UTC,
13572,,,Телефонный центр,4,481078,10000012269,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",2,баллы,2013-10-31 11:08:39 UTC,
13572,,,Телефонный центр,4,481079,10000012269,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-10-31 11:08:39 UTC,
10001737725,,,Телефонный центр,4,481081,10000012269,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-10-31 11:08:40 UTC,
10001737725,,,Телефонный центр,4,481082,10000012269,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2013-10-31 11:08:40 UTC,
10001737725,,,Телефонный центр,4,481083,10000012269,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-10-31 11:08:40 UTC,
10001737725,,,Телефонный центр,4,481084,10000012269,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-10-31 11:08:40 UTC,
10001737725,,,Телефонный центр,4,481085,10000012269,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-10-31 11:08:40 UTC,
10001739385,,,Телефонный центр,4,481183,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2013-10-31 11:08:52 UTC,
10001739385,,,Телефонный центр,4,481184,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2013-10-31 11:08:52 UTC,
10001739385,,,Телефонный центр,4,481185,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",3,баллы,2013-10-31 11:08:53 UTC,
10001739385,,,Телефонный центр,4,481186,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-10-31 11:08:53 UTC,
10001739385,,,Телефонный центр,4,481187,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2013-10-31 11:08:53 UTC,
10001737645,,,Телефонный центр,4,481201,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-10-31 11:08:54 UTC,
10001737645,,,Телефонный центр,4,481202,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-10-31 11:08:55 UTC,
10001737645,,,Телефонный центр,4,481203,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2013-10-31 11:08:55 UTC,
10001737645,,,Телефонный центр,4,481204,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",2,баллы,2013-10-31 11:08:55 UTC,
10001737645,,,Телефонный центр,4,481205,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-10-31 11:08:55 UTC,
10001751912,,,Телефонный центр,4,481449,10000013628,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2013-10-31 11:09:25 UTC,
10001751912,,,Телефонный центр,4,481450,10000013628,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2013-10-31 11:09:25 UTC,
10001751912,,,Телефонный центр,4,481451,10000013628,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2013-10-31 11:09:25 UTC,
10001751912,,,Телефонный центр,4,481452,10000013628,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2013-10-31 11:09:26 UTC,
10001751912,,,Телефонный центр,4,481453,10000013628,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2013-10-31 11:09:26 UTC,
17598,,,Телефонный центр,4,485042,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2013-10-31 11:22:05 UTC,
17598,,,Телефонный центр,4,485043,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2013-10-31 11:22:05 UTC,
17598,,,Телефонный центр,4,485044,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",2,баллы,2013-10-31 11:22:05 UTC,
17598,,,Телефонный центр,4,485045,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2013-10-31 11:22:05 UTC,
17598,,,Телефонный центр,4,485046,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2013-10-31 11:22:05 UTC,
10001753317,,,Телефонный центр,4,485401,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2013-10-31 11:22:41 UTC,
10001753317,,,Телефонный центр,4,485402,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2013-10-31 11:22:41 UTC,
10001753317,,,Телефонный центр,4,485403,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",3,баллы,2013-10-31 11:22:41 UTC,
10001753317,,,Телефонный центр,4,485404,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-10-31 11:22:42 UTC,
10001753317,,,Телефонный центр,4,485406,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,2,баллы,2013-10-31 11:22:42 UTC,
10001749078,,,Телефонный центр,4,486604,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-10-31 11:37:44 UTC,
10001749078,,,Телефонный центр,4,486605,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-10-31 11:37:44 UTC,
10001749078,,,Телефонный центр,4,486606,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",3,баллы,2013-10-31 11:37:45 UTC,
10001749078,,,Телефонный центр,4,486607,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-10-31 11:37:45 UTC,
10001749078,,,Телефонный центр,4,486608,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,2,баллы,2013-10-31 11:37:45 UTC,
9182,,,Телефонный центр,4,486658,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-10-31 11:37:51 UTC,
9182,,,Телефонный центр,4,486659,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2013-10-31 11:37:51 UTC,
9182,,,Телефонный центр,4,486660,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-10-31 11:37:51 UTC,
9182,,,Телефонный центр,4,486661,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-10-31 11:37:51 UTC,
9182,,,Телефонный центр,4,486662,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-10-31 11:37:51 UTC,
10001742752,,,Телефонный центр,4,487629,10000012269,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,2,баллы,2013-10-31 13:45:40 UTC,
10001742752,,,Телефонный центр,4,487630,10000012269,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2013-10-31 13:45:40 UTC,
10001742752,,,Телефонный центр,4,487631,10000012269,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",3,баллы,2013-10-31 13:45:41 UTC,
10001742752,,,Телефонный центр,4,487632,10000012269,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-10-31 13:45:41 UTC,
10001742752,,,Телефонный центр,4,487633,10000012269,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-10-31 13:45:41 UTC,
10001737661,,,Телефонный центр,4,487635,10000013628,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2013-10-31 13:45:41 UTC,
10001737661,,,Телефонный центр,4,487636,10000013628,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2013-10-31 13:45:41 UTC,
10001737661,,,Телефонный центр,4,487637,10000013628,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-10-31 13:45:41 UTC,
10001737661,,,Телефонный центр,4,487638,10000013628,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2013-10-31 13:45:41 UTC,
10001737661,,,Телефонный центр,4,487639,10000013628,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-10-31 13:45:41 UTC,
10001739815,,,Телефонный центр,4,487968,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-10-31 18:35:28 UTC,
10001739815,,,Телефонный центр,4,487969,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-10-31 18:35:28 UTC,
10001739815,,,Телефонный центр,4,487970,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-10-31 18:35:28 UTC,
10001739815,,,Телефонный центр,4,487971,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-10-31 18:35:28 UTC,
10001739815,,,Телефонный центр,4,487972,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-10-31 18:35:28 UTC,
13760,,,Телефонный центр,4,488084,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2013-11-01 04:57:40 UTC,
13760,,,Телефонный центр,4,488085,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2013-11-01 04:57:41 UTC,
13760,,,Телефонный центр,4,488086,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-11-01 04:57:41 UTC,
13760,,,Телефонный центр,4,488087,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2013-11-01 04:57:41 UTC,
13760,,,Телефонный центр,4,488088,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2013-11-01 04:57:41 UTC,
10001739923,,,Телефонный центр,4,488363,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2013-11-01 10:17:21 UTC,
10001739923,,,Телефонный центр,4,488364,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2013-11-01 10:17:21 UTC,
10001739923,,,Телефонный центр,4,488365,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2013-11-01 10:17:22 UTC,
10001739923,,,Телефонный центр,4,488366,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2013-11-01 10:17:22 UTC,
10001739923,,,Телефонный центр,4,488367,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2013-11-01 10:17:22 UTC,
10000001043,,,Телефонный центр,4,488489,10000043148,,2013-11-01 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-11-01 11:05:09 UTC,
10000001043,,,Телефонный центр,4,488490,10000043148,,2013-11-01 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-11-01 11:05:09 UTC,
10000001043,,,Телефонный центр,4,488491,10000043148,,2013-11-01 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-11-01 11:05:09 UTC,
10000001043,,,Телефонный центр,4,488492,10000043148,,2013-11-01 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-11-01 11:05:09 UTC,
10001747336,,,Телефонный центр,4,488549,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,2,баллы,2013-11-01 11:35:37 UTC,
10001747336,,,Телефонный центр,4,488550,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,2,баллы,2013-11-01 11:35:37 UTC,
10001747336,,,Телефонный центр,4,488551,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",2,баллы,2013-11-01 11:35:37 UTC,
10001747336,,,Телефонный центр,4,488552,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2013-11-01 11:35:37 UTC,
10001747336,,,Телефонный центр,4,488553,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-11-01 11:35:37 UTC,
25580,,,Телефонный центр,4,488591,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2013-11-01 11:50:57 UTC,
25580,,,Телефонный центр,4,488592,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2013-11-01 11:50:58 UTC,
25580,,,Телефонный центр,4,488593,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2013-11-01 11:50:58 UTC,
25580,,,Телефонный центр,4,488594,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2013-11-01 11:50:58 UTC,
25580,,,Телефонный центр,4,488595,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2013-11-01 11:50:58 UTC,
10001743989,,,Телефонный центр,4,488615,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-11-01 11:51:01 UTC,
10001743989,,,Телефонный центр,4,488616,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2013-11-01 11:51:02 UTC,
10001743989,,,Телефонный центр,4,488617,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-11-01 11:51:02 UTC,
10001743989,,,Телефонный центр,4,488618,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",2,баллы,2013-11-01 11:51:02 UTC,
10001743989,,,Телефонный центр,4,488619,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,2,баллы,2013-11-01 11:51:02 UTC,
10001742452,,,Телефонный центр,4,489067,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-11-03 10:57:39 UTC,
10001742452,,,Телефонный центр,4,489068,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2013-11-03 10:57:39 UTC,
10001742452,,,Телефонный центр,4,489069,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",3,баллы,2013-11-03 10:57:40 UTC,
10001742452,,,Телефонный центр,4,489070,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-11-03 10:57:40 UTC,
10001742452,,,Телефонный центр,4,489071,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-11-03 10:57:40 UTC,
10001749239,,,Телефонный центр,4,489165,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-11-03 10:57:52 UTC,
10001749239,,,Телефонный центр,4,489166,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-11-03 10:57:52 UTC,
10001749239,,,Телефонный центр,4,489167,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-11-03 10:57:52 UTC,
10001749239,,,Телефонный центр,4,489168,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2013-11-03 10:57:52 UTC,
10001749239,,,Телефонный центр,4,489169,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-11-03 10:57:52 UTC,
10001789320,,,Телефонный центр,4,489501,10000011206,,2013-11-04 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-11-03 10:58:38 UTC,
10001789320,,,Телефонный центр,4,489502,10000011206,,2013-11-04 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2013-11-03 10:58:38 UTC,
10001789320,,,Телефонный центр,4,489503,10000011206,,2013-11-04 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-11-03 10:58:38 UTC,
10001789320,,,Телефонный центр,4,489504,10000011206,,2013-11-04 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",2,баллы,2013-11-03 10:58:38 UTC,
10001789320,,,Телефонный центр,4,489505,10000011206,,2013-11-04 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,3,баллы,2013-11-03 10:58:38 UTC,
10002696753,,,Телефонный центр,4,489766,10000011206,,2013-11-08 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2013-11-03 10:59:14 UTC,
10002696753,,,Телефонный центр,4,489767,10000011206,,2013-11-08 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2013-11-03 10:59:14 UTC,
10002696753,,,Телефонный центр,4,489768,10000011206,,2013-11-08 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-11-03 10:59:14 UTC,
10002696753,,,Телефонный центр,4,489769,10000011206,,2013-11-08 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",2,баллы,2013-11-03 10:59:15 UTC,
