ID ведомства из ФРГУ,Название ведомства,Код ОКАТО региона предоставления,Источник получения данных с оценками,Идентификатор источника получения данных,Идентификатор в ИАС МКГУ,ID услуги из ФРГУ,Название услуги,Дата получения услуги,Идентификатор оцениваемого критерия (показателя),Наименование оцениваемого критерия (показателя),Значение показателя,Единицы измерения оценки (показателя),Дата и время получения оценки,"Мнение получателя услуги, выраженное в текстовом комментарии"
10000001022,Федеральная миграционная служба,,Виджеты,3,769523,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-02-11 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,2,баллы,2014-02-11 13:44:16 UTC,"Город Реутов. В очереди целый день. Духота. Нет туалета. Негде сидеть. Нет полной информации о документах. Единственное, что сглаживает- это вежливая и добро желательная д"
10000001022,Федеральная миграционная служба,,Виджеты,3,769524,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-02-11 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2014-02-11 13:44:43 UTC,"Город Реутов. В очереди целый день. Духота. Нет туалета. Негде сидеть. Нет полной информации о документах. Единственное, что сглаживает- это вежливая и добро желательная д"
10000001022,Федеральная миграционная служба,,Виджеты,3,769525,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-02-11 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-02-11 13:44:43 UTC,"Город Реутов. В очереди целый день. Духота. Нет туалета. Негде сидеть. Нет полной информации о документах. Единственное, что сглаживает- это вежливая и добро желательная д"
10000001022,Федеральная миграционная служба,,Виджеты,3,769526,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-02-11 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-02-11 13:44:43 UTC,"Город Реутов. В очереди целый день. Духота. Нет туалета. Негде сидеть. Нет полной информации о документах. Единственное, что сглаживает- это вежливая и добро желательная д"
10000001022,Федеральная миграционная служба,,Виджеты,3,769527,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-02-11 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2014-02-11 13:44:44 UTC,"Город Реутов. В очереди целый день. Духота. Нет туалета. Негде сидеть. Нет полной информации о документах. Единственное, что сглаживает- это вежливая и добро желательная д"
10000001022,Федеральная миграционная служба,,Виджеты,3,769528,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-02-11 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,2,баллы,2014-02-11 13:44:44 UTC,"Город Реутов. В очереди целый день. Духота. Нет туалета. Негде сидеть. Нет полной информации о документах. Единственное, что сглаживает- это вежливая и добро желательная д"
10000001022,Федеральная миграционная служба,,Виджеты,3,769534,10000003984,Предоставление адресно-справочной информации,2014-02-11 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-02-11 14:00:40 UTC,"Отвратительное качество услуг:
1- не дозвониться(на сайте есть часы приёма, но телефон в рабочее время не берут)
2- ваша контора сама создаёт мне проблемы путаницей при переносе данных из региональной базы данных в федеральную, и теперь я сам должен бегать и получать у вас же справку что вы ошиблись. ИДИОТЫ!!
Вешать вас надо!"
10000001022,Федеральная миграционная служба,,Виджеты,3,769535,10000003984,Предоставление адресно-справочной информации,2014-02-11 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-02-11 14:00:40 UTC,"Отвратительное качество услуг:
1- не дозвониться(на сайте есть часы приёма, но телефон в рабочее время не берут)
2- ваша контора сама создаёт мне проблемы путаницей при переносе данных из региональной базы данных в федеральную, и теперь я сам должен бегать и получать у вас же справку что вы ошиблись. ИДИОТЫ!!
Вешать вас надо!"
10000001022,Федеральная миграционная служба,,Виджеты,3,769536,10000003984,Предоставление адресно-справочной информации,2014-02-11 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2014-02-11 14:00:40 UTC,"Отвратительное качество услуг:
1- не дозвониться(на сайте есть часы приёма, но телефон в рабочее время не берут)
2- ваша контора сама создаёт мне проблемы путаницей при переносе данных из региональной базы данных в федеральную, и теперь я сам должен бегать и получать у вас же справку что вы ошиблись. ИДИОТЫ!!
Вешать вас надо!"
10000001022,Федеральная миграционная служба,,Виджеты,3,769537,10000003984,Предоставление адресно-справочной информации,2014-02-11 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2014-02-11 14:00:40 UTC,"Отвратительное качество услуг:
1- не дозвониться(на сайте есть часы приёма, но телефон в рабочее время не берут)
2- ваша контора сама создаёт мне проблемы путаницей при переносе данных из региональной базы данных в федеральную, и теперь я сам должен бегать и получать у вас же справку что вы ошиблись. ИДИОТЫ!!
Вешать вас надо!"
